Item Number,Item Name,Buy,Sell,Inventory,Asset Acct,Income Acct,Expense/COS Acct,Description,Use Desc. On Invoice,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Primary Supplier,Supplier Item Number,Tax Code When Bought,Buy Unit Measure,No. Items/Buy Unit,Reorder Quantity,Minimum Level,Selling Price,Sell Unit Measure,Tax Code When Sold,Sell Price Inclusive,Sales Tax Calc. Method,No. Items/Sell Unit,Quantity Break 1,Quantity Break 2,Quantity Break 3,Quantity Break 4,Quantity Break 5,"Price Level A, Qty Break 1","Price Level B, Qty Break 1","Price Level C, Qty Break 1","Price Level D, Qty Break 1","Price Level E, Qty Break 1","Price Level F, Qty Break 1","Price Level A, Qty Break 2","Price Level B, Qty Break 2","Price Level C, Qty Break 2","Price Level D, Qty Break 2","Price Level E, Qty Break 2","Price Level F, Qty Break 2","Price Level A, Qty Break 3","Price Level B, Qty Break 3","Price Level C, Qty Break 3","Price Level D, Qty Break 3","Price Level E, Qty Break 3","Price Level F, Qty Break 3","Price Level A, Qty Break 4","Price Level B, Qty Break 4","Price Level C, Qty Break 4","Price Level D, Qty Break 4","Price Level E, Qty Break 4","Price Level F, Qty Break 4","Price Level A, Qty Break 5","Price Level B, Qty Break 5","Price Level C, Qty Break 5","Price Level D, Qty Break 5","Price Level E, Qty Break 5","Price Level F, Qty Break 5",Inactive Item,Standard Cost,Default Ship/Sell Location,Default Recvd/Auto Location
SB0049,MP-Junior Snack Boxes Sleeve,B,S,I,11591,41071,51081,Junior Snack Boxes Sleeved Junior\r\n Hot Food 2 Go\r\n130 x 100 x 57 mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,50/SLV x 5,Junior 130 x 100 x 57 mm,MPM Marketing Service,CA-JSBX-HF2G,GST,CTN,5,,,8.92,SLV,GST,,0,1,0,0,0,0,0,8.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,33,,
SB0050,MP-Small Snack Boxes Sleeve,B,S,I,11591,41071,51081,Small Snack Boxes Hot Food 2 Go Sleeved\r\n Small\r\n172 x 104 x 55 mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,50/SLV x 5,Small 172 x 104 x 55 mm,MPM Marketing Service,CA-SSBX-HF2G,GST,CTN,5,,,9.76,SLV,GST,,0,1,0,0,0,0,0,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,36.08,,
SB0051,MP-Medium Snack Boxes SLV,B,S,I,11591,41071,51081,Medium Snack Boxes Hot Food 2 Go Sleeved\r\n Medium\r\n172 x 104 x 66 mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,50/SLV x 5,Medium 172 x 104 x 66 mm,MPM Marketing Service,CA-MSBX-HF2G,GST,CTN,5,,,10.64,SLV,GST,,0,1,0,0,0,0,0,10.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,39.35,,
CHIP0040,MP-Small Chip Box,B,S,I,11591,41071,51081,Small Chip Box Hot Food 2 Go Sleeved\r\n Small\r\n75 x 75 x 100 mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,50/SLV x 10,Small 75 x 75 x 100 mm,MPM Marketing Service,CA-CBX-HF2G,GST,CTN,10,,,6.97,SLV,GST,,0,1,0,0,0,0,0,6.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,51.57,,
CHIP0041,MP-Large Chip Box,B,S,I,11591,41071,51081,Large Chip Box Sleeved\r\n Hot Food 2 Go \r\n Large\r\n91 x 49.5 x 150 mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,50/SLV x 5,Large 91 x 49.5 x 150 mm,MPM Marketing Service,CA-CBLX-HF2G,GST,CTN,5,,,7.8,SLV,GST,,0,1,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,28.86,,
SB0052,MP-Small Snack Boxes White,B,S,I,11591,41071,51081,Small Snack Boxes\r\n Bulk Packed White\r\n Small\r\n172 x 104 x 55 mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,250/CTN,Small 172 x 104 x 55 mm,MPM Marketing Service,CA-SSBX052-W,GST,CTN,1,,,42.43,CTN,GST,,0,1,0,0,0,0,0,42.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,31.38,,
SB0053,MP-Medium Snack Boxes White,B,S,I,11591,41071,51081,Medium Snack Boxes Bulk Packed White\r\n Medium\r\n172 x 104 x 66 mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,250/CTN,Medium 172 x 104 x 66 mm,MPM Marketing Service,CA-MSBX053-W,GST,CTN,1,,,46.27,CTN,GST,,0,1,0,0,0,0,0,46.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,34.22,,
SB0054,MP-Large Snack Boxes White,B,S,I,11591,41071,51081,Large Snack Boxes Bulk Packed White\r\n Large\r\n195 x 115 x 68 mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,250/CTN,Large 195 x 115 x 68 mm,MPM Marketing Service,CA-LSBX054-W,GST,CTN,1,,,54.34,CTN,GST,,0,1,0,0,0,0,0,54.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,40.19,,
SB0055,MP-Small Seafood Snack Boxes,B,S,I,11591,41071,51081,Small Seafood Snack Boxes Printed Seafood Bulk Packed\r\n Small\r\n246 x 89 x 63 mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,250/CTN,Small 246 x 89 x 63 mm,MPM Marketing Service,CA-SSF062,GST,CTN,1,,,73.82,CTN,GST,,0,1,0,0,0,0,0,73.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,54.6,,
SB0056,MP-Med Seafood Snack Boxes,B,S,I,11591,41071,51081,Medium Seafood Snack Boxes Printed Seafood Bulk Packed\r\n Medium\r\n245 x 95 x 85 mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,250/CTN,Medium 245 x 95 x 85 mm,MPM Marketing Service,CA-MSF063,GST,CTN,1,,,84.19,CTN,GST,,0,1,0,0,0,0,0,84.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,62.27,,
SB0057,MP-Lge Seafood Snack Boxes,B,S,I,11591,41071,51081,Large Seafood Snack Boxes\r\n Printed Seafood  Bulk Packed\r\n Large\r\n250 x 150 x 90 mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,250/CTN,Large 250 x 150 x 90 mm,MPM Marketing Service,CA-LSF064,GST,CTN,1,,,116.39,CTN,GST,,0,1,0,0,0,0,0,116.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,86.09,,
FT0074,MP-White Food Trays #1 Lined,B,S,I,11591,41071,51081,Rediserve Paper Food Trays Number 1 Poly Lined\r\n  White Mini 75 x 48 mm base 28 mm high,X,Paper Containers and boxes,Food Trays & Clams,Containers,CTN,250/SLV x 4,"75 x 48 mm base, 28 mm high",MPM Marketing Service,CA-TR1-W,GST,CTN,4,,,10.39,SLV,GST,,0,1,0,0,0,0,0,10.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,30.73,,
FT0073,MP-White Food Trays #5 Lined,B,S,I,11591,41071,51081,Rediserve Paper Food Trays Number 5 Poly Lined\r\n  White Extra Large 185 x 110 mm base 80 mm high,X,Paper Containers and boxes,Food Trays & Clams,Containers,CTN,100/SLV x 2,"185 x 110 mm base, 80 mm high",MPM Marketing Service,CA-TR5-W,GST,CTN,2,,,37.15,SLV,GST,,0,1,0,0,0,0,0,37.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,54.96,,
FT0075,MP-Kraft Food Trays #4 uncoat,B,S,I,11591,41071,51081,Rediserve Kraft Paper Food Trays Number 4 Uncoated  Brown Kraft\r\n Large 170 x 95 mm base 55 mm high,X,Paper Containers and boxes,Food Trays & Clams,Containers,CTN,100/SLV x 4,"170 x 95 mm base, 55 mm high",MPM Marketing Service,CA-TR4-BRN,GST,CTN,4,,,26.54,SLV,GST,,0,1,0,0,0,0,0,26.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,78.53,,
FT0076,MP-Kraft Food Trays #5 uncoat,B,S,I,11591,41071,51081,Rediserve Kraft Paper Food Trays Number 5 Uncoated  Brown Kraft\r\n Extra Large 185 x 110 mm base 80 mm high,X,Paper Containers and boxes,Food Trays & Clams,Containers,CTN,100/SLV x 4,"185 x 110 mm base, 80 mm high",MPM Marketing Service,CA-TR5-BRN,GST,CTN,4,,,18.58,SLV,GST,,0,1,0,0,0,0,0,18.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,54.96,,
FT0077,MP-Kraft HotDog Trays uncoat,B,S,I,11591,41071,51081,Rediserve Brown Kraft Paper Hot Dog Trays Uncoated  Brown Kraft Hot Dog 190 x 70 mm base 50 mm high,X,Paper Containers and boxes,Food Trays & Clams,Containers,CTN,50/SLV x 5,"190 x 70 mm base, 50 mm high",MPM Marketing Service,CA-HDT-BRN,GST,CTN,5,,,9.53,SLV,GST,,0,1,0,0,0,0,0,9.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,35.26,,
SB0058,MP-Kraft Snack Packs#3uncoat,B,S,I,11591,41071,51081,Rediserve Brown Kraft Paper Snack Packs Number 3\r\n Uncoated  \r\n Small Meal\r\n185 x 90 x 65mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,100/SLV x 2,Small Meal 185 x 90 x 65mm,MPM Marketing Service,CA-SP3-BRN,GST,CTN,2,,,48.27,SLV,GST,,0,1,0,0,0,0,0,48.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,71.41,,
SB0059,MP-Kraft Snack Packs#1uncoat,B,S,I,11591,41071,51081,Rediserve Brown Kraft Paper Snack Packs Number 1\r\n Uncoated  \r\n Medium Meal\r\n175 x 90 x 75mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,125/SLV x 2,Medium Meal 175 x 90 x 75mm,MPM Marketing Service,CA-SP1-BRN,GST,CTN,2,,,35.55,SLV,GST,,0,1,0,0,0,0,0,35.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,52.59,,
SB0060,MP-Kraft Snack Packs#2uncoat,B,S,I,11591,41071,51081,Rediserve Brown Kraft Paper Snack Packs Number 2\r\n Uncoated  \r\n Large Meal\r\n200 x 110 x 75mm,X,Paper Containers and boxes,Snack Boxes & chip cups,Containers,CTN,125/SLV x 2,Large Meal 200 x 110 x 75mm,MPM Marketing Service,CA-SP2-BRN,GST,CTN,2,,,43.99,SLV,GST,,0,1,0,0,0,0,0,43.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,65.08,,
EnFC0045,MP-Whiteboard SnackPack Sml,B,S,I,11591,41071,51081,Enviroboard Snack Packs Small Hinged Lid\r\nWhite Small 160 x 105 x 35 mm,X,Paper Containers and boxes,Snack Boxes & chip cups ECO,Containers,CTN,100/SLV x 2,Small 160 x 105 x 35 mm,MPM Marketing Service,CA-ESC,GST,CTN,2,,,26.63,SLV,GST,,0,1,0,0,0,0,0,26.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,39.4,,
EnFC0046,MP-Whiteboard SnackPack Lge,B,S,I,11591,41071,51081,Enviroboard Snack Packs Large Hinged Lid\r\n White Large 170 x 114 x 50 mm,X,Paper Containers and boxes,Snack Boxes & chip cups ECO,Containers,CTN,100/SLV x 2,Large 170 x 114 x 50 mm,MPM Marketing Service,CA-ELC,GST,CTN,2,,,29.21,SLV,GST,,0,1,0,0,0,0,0,29.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,43.21,,
EnFC0047,MP-Whiteboard SnackPack Squ,B,S,I,11591,41071,51081,Enviroboard Snack Packs Square Hinged Lid\r\nWhite Large 180 x 170 x 70 mm,X,Paper Containers and boxes,Snack Boxes & chip cups ECO,Containers,CTN,25/SLV x 4,Large 180 x 170 x 70 mm,MPM Marketing Service,CA-EFC07,GST,CTN,4,,,21.39,SLV,GST,,0,1,0,0,0,0,0,21.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,65.8,,
EnFC0048,MP-Whiteboard DinnerPack ,B,S,I,11591,41071,51081,Enviroboard Dinner Packs\r\n Hinged Lid  White\r\n Large\r\n200 x 205 x 70 mm,X,Paper Containers and boxes,Snack Boxes & chip cups ECO,Containers,CTN,25/SLV x 4,Large 200 x 205 x 70 mm,MPM Marketing Service,CA-EFC06,GST,CTN,4,,,27.65,SLV,GST,,0,1,0,0,0,0,0,27.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,85.09,,
FP0055,MP-8ozWht F/Pails withHandle,B,S,I,11591,41071,51081,Food Pails with Paper Handles 8oz\r\n White  \r\n80 x 62 x 65 mm,X,Paper Containers and boxes,Food Trays & Clams,Containers,Sleeve,25/SLV x 20,8oz 80 x 62 x 65 mm,MPM Marketing Service,CA-PFP08WH,GST,CTN,20,,0,5.58,SLV,GST,,0,1,0,0,0,0,0,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,82.56,,
FP0056,MP-32ozWht F/Pails withHandle,B,S,I,11591,41071,51081,Food Pails with Paper Handles 32oz\r\n White  \r\n120 x 95 x 110 mm,X,Paper Containers and boxes,Food Trays & Clams,Containers,Sleeve,25/SLV x 10,32oz 120 x 95 x 110 mm,MPM Marketing Service,CA-PFP032WH,GST,CTN,10,,0,10.69,SLV,GST,,0,1,0,0,0,0,0,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,79.05,,
PPC0059,MP-5oz Paper Gelato Cups,B,S,I,11591,41071,51081,La Fruita Paper Ice Cream / Gelato Cups 5 oz \r\n 2 Scoop\r\n150 ml\r\n,X,Cups,Paper Cold Cups,NIL,CTN,50/SLV x 20,5 oz / 150 ml ,MPM Marketing Service,CA-IC5,GST,CTN,20,,,5.13,SLV,GST,,0,1,0,0,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,75.86,,
PPC0060,MP-8oz Paper Gelato Cups,B,S,I,11591,41071,51081,La Fruita Paper Ice Cream / Gelato Cups 8 oz \r\n 3 Scoop\r\n280 ml\r\n,X,Cups,Paper Cold Cups,NIL,CTN,50/SLV x 20,8 oz / 280 ml ,MPM Marketing Service,CA-IC8,GST,CTN,20,,,5.64,SLV,GST,,0,1,0,0,0,0,0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,83.42,,
PPC0061,MP-12oz Paper Gelato Packs,B,S,I,11591,41071,51081,La Fruita Paper Ice Cream / Gelato Cups 12 oz\r\n Small Take Home Pack\r\n355 ml\r\n,X,Cups,Paper Cold Cups,NIL,CTN,50/SLV x 20,12 oz / 355 ml ,MPM Marketing Service,CA-IC12,GST,CTN,20,,,5.92,SLV,GST,,0,1,0,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,87.59,,
PPC0062,MP-16oz Paper Gelato Packs,B,S,I,11591,41071,51081,La Fruita Paper Ice Cream / Gelato Cups 16 oz \r\n Large Take Home Pack\r\n 473 ml\r\n,X,Cups,Paper Cold Cups,NIL,CTN,25/SLV x 20,16 oz / 473 ml ,MPM Marketing Service,CA-IC16,GST,CTN,20,,,3.11,SLV,GST,,0,1,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,45.98,,
PPC0063,MP-Lids for 12oz Gelato Packs,B,S,I,11591,41071,51081,Ice Cream / Gelato Cup Lids Flat To suit Small Take Home Pack Small\r\n To suit 12 oz / 355 ml,X,Cups,Paper Cold Cups,NIL,CTN,100/SLV x 10,Small To suit 12 oz / 355 ml,MPM Marketing Service,CA-ICLID12,GST,CTN,10,,,7.02,SLV,GST,,0,1,0,0,0,0,0,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,51.91,,
PPC0064,MP-Lids for 16oz Gelato Packs,B,S,I,11591,41071,51081,Ice Cream / Gelato Cup Lids Flat To suit Large Take Home Pack Large\r\n To suit 16 oz / 473 ml,X,Cups,Paper Cold Cups,NIL,CTN,100/SLV x 10,Large To suit 16 oz / 473 ml,MPM Marketing Service,CA-ICLID16,GST,CTN,10,,,8.56,SLV,GST,,0,1,0,0,0,0,0,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,63.28,,
FMC0044,MP-4oz White RND Foam Con,B,S,I,11591,41071,51081,Megafoam Round Containers 4oz\r\n White\r\n 110ml,X,Foam Containers,Foam Bowls,Containers,SLV,25/SLV x 40,4oz 110ml,MPM Marketing Service,FCT04-1010,GST,CTN,40,,,1.59,SLV,GST,,0,1,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,46.98,,
FMC0045,MP-8oz White RND Foam Con,B,S,I,11591,41071,51081,Megafoam Round Containers\r\n White\r\n 8oz\r\n220ml,X,Foam Containers,Foam Bowls,Containers,SLV,25/SLV x 40,8oz 220ml,MPM Marketing Service,FCT08-1023,GST,CTN,40,,,3.15,SLV,GST,,0,1,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,93.19,,
FMC0046,MP-12oz White RND Foam Con,B,S,I,11591,41071,51081,Megafoam Round Containers 12oz\r\n White\r\n 340ml,X,Foam Containers,Foam Bowls,Containers,SLV,50/SLV x 10,12oz 340ml,MPM Marketing Service,FCT12S-1041,GST,CTN,10,,,7.69,SLV,GST,,0,1,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,56.85,,
FMC0047,MP-14oz White RND Foam Con,B,S,I,11591,41071,51081,Megafoam Round Containers 14oz\r\n White\r\n 400ml,X,Foam Containers,Foam Bowls,Containers,SLV,50/SLV x 10,14oz 400ml,MPM Marketing Service,FCT14S-1050,GST,CTN,10,,,7.85,SLV,GST,,0,1,0,0,0,0,0,7.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,58.06,,
FMC0048,MP-16oz White RND Foam Con,B,S,I,11591,41071,51081,Megafoam Round Containers 16oz\r\n White\r\n 450ml,X,Foam Containers,Foam Bowls,Containers,SLV,50/SLV x 10,16oz 450ml,MPM Marketing Service,FCT16-1065,GST,CTN,10,,,8.13,SLV,GST,,0,1,0,0,0,0,0,8.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,60.15,,
FMC0049,MP-Lids for 4oz Foam Contain,B,S,I,11591,41071,51081,Megafoam Round Container Lids Flat vented plastic  Natural To suit 4oz\r\n110ml containers 80 mm,X,Foam Containers,Foam Bowls,Containers,SLV,100/SLV x 10,To suit 4oz / 110ml containers,MPM Marketing Service,HIPS8FL-3030,GST,CTN,10,,,3.62,SLV,GST,,0,1,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,26.8,,
FMC0050,MP-Lids for 8oz Foam Contain,B,S,I,11591,41071,51081,Megafoam Round Container Lids Flat vented plastic  Natural To suit 8oz\r\n220ml containers 95 mm,X,Foam Containers,Foam Bowls,Containers,SLV,100/SLV x 10,To suit 8oz / 220ml containers,MPM Marketing Service,HIPSFL-3057,GST,CTN,10,,,5.37,SLV,GST,,0,1,0,0,0,0,0,5.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,39.75,,
FMC0051,MP-Lids 12/14oz Foam Contain,B,S,I,11591,41071,51081,Megafoam Round Container Lids Flat vented plastic  Natural To suit 12oz\r\n340ml and  14oz /400ml containers 120 mm,X,Foam Containers,Foam Bowls,Containers,SLV,50/SLV x 10,To suit 12oz& 14oz containers ,MPM Marketing Service,HIPSL-3046,GST,CTN,10,,,5.37,SLV,GST,,0,1,0,0,0,0,0,5.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,39.75,,
FMC0052,MP-Lids for 16oz Foam Contain,B,S,I,11591,41071,51081,Megafoam Round Container Lids Flat vented plastic  Natural To suit 16oz\r\n450ml containers ,X,Foam Containers,Foam Bowls,Containers,SLV,50/SLV x 10,To suit 16oz / 450ml container,MPM Marketing Service,HIPSL-3048,GST,CTN,10,,,4.63,SLV,GST,,0,1,0,0,0,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,34.27,,
FLC0092,MP-Foil 271ml Pie Containers,B,S,I,11591,41071,51081,Small Family Pie Containers Shallow  Volume: 271 ml Top Out: 197 mm Fill Depth: 14 mm,X,Foil Containers,"Round Pie ,Tart Foil Container",Containers,SLV,250/SLV x 2,Top Out: 197 mm Fill Depth: 14,MPM Marketing Service,CA-RFC223,GST,SLV,2,,,0,SLV,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,,
FLC0093,MP-Foil 407ml Pie Containers,B,S,I,11591,41071,51081,Medium Family Pie Containers Regular\r\n  Volume: 407 ml Top Out: 200 mm Fill Depth: 19 mm,X,Foil Containers,"Round Pie ,Tart Foil Container",Containers,SLV,250/SLV x 2,Top Out: 200 mm Fill Depth: 19,MPM Marketing Service,CA-RFC225,GST,CTN,2,,,50.8,SLV,GST,,0,1,0,0,0,0,0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,75.14,,
FLC0094,MP-Foil 578ml Pie Containers,B,S,I,11591,41071,51081,Large Family Pie Containers Deep\r\nVolume: 578 ml Top Out: 222 mm Fill Depth: 21 mm,X,Foil Containers,"Round Pie ,Tart Foil Container",Containers,SLV,250/SLV x 2,Top Out: 222 mm Fill Depth: 21,MPM Marketing Service,CA-RFC261,GST,CTN,2,,,61.97,SLV,GST,,0,1,0,0,0,0,0,61.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,91.67,,
FLC0095,MP-Foil 760ml Pizza Trays,B,S,I,11591,41071,51081,Large Pizza Trays Volume: 760 ml Top Out: 298 mm Fill Depth: 13 mm,X,Foil Containers,"Round Pie ,Tart Foil Container",Containers,CTN,500/CTN,Top Out: 298 mm Fill Depth: 13,MPM Marketing Service,CA-RFC282,GST,CTN,1,,,236.59,CTN,GST,,0,1,0,0,0,0,0,236.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,174.99,,
FLC0096,MP-Foil 271ml Holes Pie Con,B,S,I,11591,41071,51081,Small Family Pie Containers Shallow  Volume: 271 ml Top Out: 197 mm Fill Depth: 14 mm,X,Foil Containers,"Round Pie ,Tart Foil Container",Containers,SLV,250/SLV x 2,Top Out: 197 mm Fill Depth: 14,MPM Marketing Service,CA-RFC223PF,GST,SLV,2,,,49.36,SLV,GST,,0,1,0,0,0,0,0,49.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,73.02,,
FLC0097,MP-Foil 407ml Holes Pie Con,B,S,I,11591,41071,51081,Medium Family Pie Containers Regular Perforated\r\n Volume: 407 ml Top Out: 200 mm Fill Depth: 19 mm,X,Foil Containers,"Round Pie ,Tart Foil Container",Containers,SLV,250/SLV x 2,Top Out: 200 mm Fill Depth: 19,MPM Marketing Service,CA-RFC225PF,GST,SLV,2,,,0,SLV,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,,
FLC0098,MP-Foil 578ml Holes Pie Con,B,S,I,11591,41071,51081,Large Family Pie Containers Deep  PF\r\nVolume: 578 ml Top Out: 222 mm Fill Depth: 21 mm,X,Foil Containers,"Round Pie ,Tart Foil Container",Containers,SLV,250/SLV x 2,Top Out: 222 mm Fill Depth: 21,MPM Marketing Service,CA-RFC261PF,GST,SLV,2,,,61.97,SLV,GST,,0,1,0,0,0,0,0,61.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,91.67,,
FLC0099,MP-Lids for 441 663 481VH,B,S,I,11591,41071,51081,Large Rectangular Take Away Container Lids To suit CA RFC441 CA RFC663 CA RFC481VH  White Top Out: 203 x 153 mm ,X,Foil Containers,Rectangular foil container&Lid,Containers,CTN,500/CTN,Top Out: 203 x 153 mm ,MPM Marketing Service,CA-LI441/663,GST,CTN,1,,,58.69,CTN,GST,,0,1,0,0,0,0,0,58.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,45.14,,
FLC0100,MP-Foil 1126ml Rec Container,B,S,I,11591,41071,51081,Large Rectangular Take Away Containers Extra Deep 1126 ml\r\n Top Out: 203 x 153 mm\r\nFill Depth: 51 mm,X,Foil Containers,Rectangular foil container&Lid,Containers,SLV,125/SLV x 4,Top Out: 203 x 153 mm Fill Dep,MPM Marketing Service,CA-RFC441,GST,CTN,4,,,52.93,SLV,GST,,0,1,0,0,0,0,0,52.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,162.86,,
